-10.0000,7.7375,7.9100
-9.6990,7.6651,7.6090
-9.5229,7.4100,7.4329
-9.3979,7.1220,7.3079
-9.3010,6.8279,7.2110
-9.2218,6.5544,7.1319
-9.0969,6.5747,7.0069
-9.0000,6.7198,6.9100
-8.8861,6.5862,6.7961
-8.7696,6.4911,6.6796
-8.6576,6.4109,6.5676
-8.5528,6.4972,6.4628
-8.4437,6.3125,6.3537
-8.3372,6.2859,6.2472
-8.2218,5.6544,6.1319
-8.1135,5.6643,6.0235
-8.0000,5.7990,5.9100
-7.8894,5.6113,5.7994
-7.7773,5.2461,5.6873
-7.6676,5.4989,5.5776
-7.5560,5.2236,5.4660
-7.4449,5.3514,5.3549
-7.3335,5.0845,5.2435
-7.2226,5.0140,5.1326
-7.1113,4.8263,5.0213
-7.0000,4.9273,4.9100
-6.8887,4.7275,4.7987
-6.7778,4.5169,4.6878
-6.6668,4.2198,4.5768
-6.5555,4.6241,4.4655
-6.4444,4.2167,4.3544
-6.3333,4.2819,4.2433
-6.2222,3.6351,4.1322
-6.1111,3.6219,4.0211
-6.0000,3.9515,3.9100
-5.8889,3.6183,3.7989
-5.7778,3.6609,3.6878
-5.6667,3.2395,3.5767
-5.5555,3.3400,3.4656
-5.4444,3.3182,3.3544
-5.3333,3.1945,3.2433
-5.2222,2.9772,3.1322
-5.1111,3.0728,3.0211
-5.0000,2.6590,2.9100
-4.8889,2.7505,2.7989
-4.7778,2.6111,2.6878
-4.6667,2.4271,2.5767
-4.5556,2.4381,2.4656
-4.4444,2.1960,2.3544
-4.3333,2.1895,2.2433
-4.2222,2.1980,2.1322
-4.1111,1.8498,2.0211
-4.0000,1.4944,1.9100
-3.8889,1.6172,1.7989
-3.7778,1.7209,1.6878
-3.6667,1.3881,1.5767
-3.5556,1.5023,1.4656
-3.4444,1.0497,1.3544
-3.3333,1.0035,1.2433
-3.2222,1.1731,1.1322
-3.1111,0.9857,1.0211
-3.0000,0.7660,0.9100
-2.8889,0.8294,0.7989
-2.7778,0.4375,0.6878
-2.6667,0.2459,0.5767
-2.5556,0.3215,0.4656
-2.4444,0.2838,0.3544
-2.3333,0.1742,0.2433
-2.2222,0.0876,0.1322
-2.1111,0.0048,0.0211
-2.0000,0.1314,-0.0900
-1.8889,-0.3217,-0.2011
-1.7778,-0.3601,-0.3122
-1.6667,-0.5178,-0.4233
-1.5556,-0.6874,-0.5344
-1.4444,-0.7182,-0.6456
-1.3333,-0.6893,-0.7567
-1.2222,-0.8798,-0.8678
-1.1111,-1.0598,-0.9789
-1.0000,-1.1922,-1.0900
-0.8889,-1.2740,-1.2011
-0.7778,-1.5941,-1.3122
-0.6667,-1.8895,-1.4233
-0.5556,-1.9990,-1.5344
-0.4444,-2.0605,-1.6456
-0.3333,-2.2257,-1.7567
-0.2222,-2.6159,-1.8678
-0.1111,-2.9520,-1.9789
0.0000,-2.8587,-2.0900
0.1111,-3.2776,-2.2011
0.2222,-3.4928,-2.3122
0.3333,-3.7062,-2.4233
0.4444,-4.0645,-2.5344
0.5556,-4.0898,-2.6456
0.6667,-4.2951,-2.7567
0.7778,-4.6697,-2.8678
0.8889,-4.6891,-2.9789
1.0000,-5.2126,-3.0900
