-4.0000,1.8796,1.9617
-3.6990,1.5546,1.6607
-3.5229,1.4181,1.4846
-3.3979,1.2676,1.3597
-3.3010,1.2265,1.2628
-3.2218,1.1252,1.1836
-3.1549,1.0795,1.1166
-3.0969,1.0092,1.0586
-3.0458,0.9589,1.0075
-3.0000,0.8994,0.9617
-2.9586,0.8451,0.9203
-2.8861,0.8027,0.8478
-2.8239,0.7532,0.7856
-2.7959,0.7203,0.7576
-2.7447,0.6552,0.7065
-2.6778,0.5874,0.6395
-2.6383,0.5816,0.6000
-2.5850,0.5175,0.5468
-2.5376,0.4843,0.4993
-2.4815,0.4312,0.4432
-2.4318,0.3717,0.3935
-2.3872,0.3055,0.3489
-2.3372,0.2616,0.2990
-2.2840,0.2304,0.2457
-2.2291,0.1583,0.1909
-2.1805,0.1225,0.1422
-2.1308,0.0833,0.0925
-2.0809,0.0139,0.0427
-2.0315,-0.0304,-0.0068
-1.9788,-0.0958,-0.0595
-1.9281,-0.1414,-0.1101
-1.8794,-0.1724,-0.1588
-1.8297,-0.2414,-0.2085
-1.7773,-0.3106,-0.2610
-1.7282,-0.3441,-0.3101
-1.6778,-0.3836,-0.3605
-1.6271,-0.4543,-0.4112
-1.5751,-0.5216,-0.4631
-1.5258,-0.5422,-0.5125
-1.4750,-0.5981,-0.5633
-1.4248,-0.6450,-0.6135
-1.3737,-0.7091,-0.6646
-1.3233,-0.7559,-0.7150
-1.2725,-0.8172,-0.7658
-1.2226,-0.8415,-0.8157
-1.1720,-0.9379,-0.8663
-1.1215,-0.9875,-0.9168
-1.0706,-1.0466,-0.9677
-1.0200,-1.1292,-1.0183
-0.9698,-1.1510,-1.0685
-0.9190,-1.2597,-1.1193
-0.8687,-1.3123,-1.1696
-0.8182,-1.3949,-1.2201
-0.7678,-1.4651,-1.2705
-0.7172,-1.5133,-1.3211
-0.6668,-1.6044,-1.3715
-0.6162,-1.6648,-1.4221
-0.5656,-1.7876,-1.4727
-0.5151,-1.8735,-1.5231
-0.4647,-1.9567,-1.5736
-0.4141,-2.0863,-1.6242
-0.3636,-2.1854,-1.6747
-0.3131,-2.3362,-1.7252
-0.2626,-2.4492,-1.7756
-0.2121,-2.6501,-1.8262
-0.1616,-2.7900,-1.8767
-0.1111,-2.9088,-1.9272
-0.0606,-2.9686,-1.9776
-0.0101,-3.0231,-2.0282
0.0404,-3.0865,-2.0787
0.0909,-3.1728,-2.1292
0.1414,-3.2731,-2.1797
0.1919,-3.4168,-2.2302
0.2424,-3.5705,-2.2807
0.2929,-3.6127,-2.3312
0.3434,-3.6875,-2.3817
0.3939,-3.8108,-2.4322
0.4445,-3.9481,-2.4827
0.4949,-3.9959,-2.5332
0.5455,-4.1165,-2.5837
0.5960,-4.2193,-2.6342
0.6465,-4.3232,-2.6847
0.6970,-4.4198,-2.7352
0.7475,-4.5156,-2.7857
0.7980,-4.5881,-2.8362
0.8485,-4.7212,-2.8868
0.8990,-4.8401,-2.9373
0.9495,-4.9724,-2.9878
1.0000,-5.0296,-3.0383
