-5.0000,2.4879,3.2473
-4.9394,2.5348,3.1867
-4.8788,2.4579,3.1261
-4.8182,2.5209,3.0655
-4.7576,2.5157,3.0049
-4.6970,2.4920,2.9443
-4.6364,2.5408,2.8837
-4.5758,2.4691,2.8231
-4.5152,2.5232,2.7625
-4.4545,2.5407,2.7019
-4.3939,2.5087,2.6413
-4.3333,2.4483,2.5807
-4.2727,2.4230,2.5201
-4.2121,2.3035,2.4595
-4.1515,2.3300,2.3989
-4.0909,2.2982,2.3383
-4.0303,2.2086,2.2776
-3.9697,2.1650,2.2170
-3.9091,2.1653,2.1564
-3.8485,2.0425,2.0958
-3.7879,1.9818,2.0352
-3.7273,1.9301,1.9746
-3.6667,1.9920,1.9140
-3.6061,1.7847,1.8534
-3.5455,1.7669,1.7928
-3.4848,1.6839,1.7322
-3.4242,1.6163,1.6716
-3.3636,1.6699,1.6110
-3.3030,1.4818,1.5504
-3.2424,1.4344,1.4898
-3.1818,1.4502,1.4292
-3.1212,1.3164,1.3686
-3.0606,1.2544,1.3080
-3.0000,1.2455,1.2473
-2.9394,1.2099,1.1867
-2.8788,1.0930,1.1261
-2.8182,1.0113,1.0655
-2.7576,0.9826,1.0049
-2.6970,0.9790,0.9443
-2.6364,0.8759,0.8837
-2.5758,0.7888,0.8231
-2.5152,0.7185,0.7625
-2.4545,0.6704,0.7019
-2.3939,0.5986,0.6413
-2.3333,0.6277,0.5807
-2.2727,0.5210,0.5201
-2.2121,0.4486,0.4595
-2.1515,0.4274,0.3989
-2.0909,0.3482,0.3383
-2.0303,0.2935,0.2776
-1.9697,0.1996,0.2170
-1.9091,0.1934,0.1564
-1.8485,0.0924,0.0958
-1.7879,-0.0210,0.0352
-1.7273,-0.0502,-0.0254
-1.6667,-0.1736,-0.0860
-1.6061,-0.0844,-0.1466
-1.5455,-0.2927,-0.2072
-1.4848,-0.3042,-0.2678
-1.4242,-0.3770,-0.3284
-1.3636,-0.4316,-0.3890
-1.3030,-0.4588,-0.4496
-1.2424,-0.6184,-0.5102
-1.1818,-0.6770,-0.5708
-1.1212,-0.7175,-0.6314
-1.0606,-0.7729,-0.6920
-1.0000,-0.8276,-0.7527
-0.9394,-0.9067,-0.8133
-0.8788,-1.0464,-0.8739
-0.8182,-1.0691,-0.9345
-0.7576,-1.2438,-0.9951
-0.6970,-1.2561,-1.0557
-0.6364,-1.4140,-1.1163
-0.5758,-1.5266,-1.1769
-0.5152,-1.5950,-1.2375
-0.4545,-1.7410,-1.2981
-0.3939,-1.8678,-1.3587
-0.3333,-2.0149,-1.4193
-0.2727,-2.2399,-1.4799
-0.2121,-2.2923,-1.5405
-0.1515,-2.4674,-1.6011
-0.0909,-2.6404,-1.6617
-0.0303,-2.7345,-1.7224
0.0303,-2.7912,-1.7830
0.0909,-2.8889,-1.8436
0.1515,-2.9336,-1.9042
0.2121,-3.2825,-1.9648
0.2727,-3.3409,-2.0254
0.3333,-3.5031,-2.0860
0.3939,-3.5240,-2.1466
0.4545,-3.6964,-2.2072
0.5152,-3.7144,-2.2678
0.5758,-4.0032,-2.3284
0.6364,-3.9914,-2.3890
0.6970,-4.2140,-2.4496
0.7576,-4.2720,-2.5102
0.8182,-4.4561,-2.5708
0.8788,-4.4919,-2.6314
0.9394,-4.6771,-2.6920
1.0000,-4.7277,-2.7527
