-5.0000,0.0960,0.9617
-4.9394,0.1790,0.9011
-4.8788,0.1649,0.8405
-4.8182,0.1832,0.7799
-4.7576,0.1465,0.7193
-4.6970,0.1594,0.6587
-4.6364,0.1348,0.5981
-4.5758,0.1078,0.5375
-4.5152,0.1775,0.4769
-4.4545,0.1130,0.4163
-4.3939,0.1138,0.3557
-4.3333,0.0774,0.2951
-4.2727,-0.0479,0.2345
-4.2121,-0.0060,0.1739
-4.1515,-0.0129,0.1132
-4.0909,-0.1403,0.0526
-4.0303,-0.1600,-0.0080
-3.9697,-0.2212,-0.0686
-3.9091,-0.2123,-0.1292
-3.8485,-0.3105,-0.1898
-3.7879,-0.4092,-0.2504
-3.7273,-0.3652,-0.3110
-3.6667,-0.4479,-0.3716
-3.6061,-0.4769,-0.4322
-3.5455,-0.5810,-0.4928
-3.4848,-0.6009,-0.5534
-3.4242,-0.6257,-0.6140
-3.3636,-0.7542,-0.6746
-3.3030,-0.8105,-0.7352
-3.2424,-0.7922,-0.7958
-3.1818,-0.9044,-0.8564
-3.1212,-1.0173,-0.9171
-3.0606,-1.0457,-0.9777
-3.0000,-1.1200,-1.0383
-2.9394,-1.1992,-1.0989
-2.8788,-1.3414,-1.1595
-2.8182,-1.2654,-1.2201
-2.7576,-1.3843,-1.2807
-2.6970,-1.4147,-1.3413
-2.6364,-1.5282,-1.4019
-2.5758,-1.5926,-1.4625
-2.5152,-1.5745,-1.5231
-2.4545,-1.7372,-1.5837
-2.3939,-1.6929,-1.6443
-2.3333,-1.8702,-1.7049
-2.2727,-1.8650,-1.7655
-2.2121,-1.8301,-1.8261
-2.1515,-1.9392,-1.8868
-2.0909,-1.8630,-1.9474
-2.0303,-1.5398,-2.0080
-1.9697,-2.5251,-2.0686
-1.9091,-2.2931,-2.1292
-1.8485,-2.2993,-2.1898
-1.7879,-2.3656,-2.2504
-1.7273,-1.9653,-2.3110
-1.6667,-2.8189,-2.3716
-1.6061,-2.5118,-2.4322
-1.5455,-2.1305,-2.4928
-1.4848,-2.8865,-2.5534
-1.4242,-2.3943,-2.6140
-1.3636,-2.9804,-2.6746
-1.3030,-4.1933,-2.7352
-1.2424,-2.6341,-2.7958
-1.1818,-2.9341,-2.8564
-1.1212,-2.9417,-2.9171
-1.0606,-2.7934,-2.9777
-1.0000,-9.1359,-3.0383
-0.9394,-3.1925,-3.0989
-0.8788,-3.9815,-3.1595
-0.8182,-4.1469,-3.2201
-0.7576,-3.3874,-3.2807
-0.6970,-4.8522,-3.3413
-0.6364,-4.8462,-3.4019
-0.5758,-3.2050,-3.4625
-0.5152,-3.4310,-3.5231
-0.4545,-4.9743,-3.5837
-0.3939,-3.8188,-3.6443
-0.3333,-3.8511,-3.7049
-0.2727,-4.1023,-3.7655
-0.2121,-4.3568,-3.8261
-0.1515,-4.5218,-3.8868
-0.0909,-5.3079,-3.9474
-0.0303,-5.1209,-4.0080
0.0303,-5.3498,-4.0686
0.0909,-5.1626,-4.1292
0.1515,-5.4530,-4.1898
0.2121,-7.3010,-4.2504
0.2727,-5.4575,-4.3110
0.3333,-5.3918,-4.3716
0.3939,-5.8149,-4.4322
0.4545,-6.0823,-4.4928
0.5152,-5.7858,-4.5534
0.5758,-5.9425,-4.6140
0.6364,-6.9084,-4.6746
0.6970,-6.2790,-4.7352
0.7576,-6.5174,-4.7958
0.8182,-7.7521,-4.8564
0.8788,-6.5339,-4.9171
0.9394,-6.8537,-4.9777
1.0000,-13.1135,-5.0383
