-4.0000,-0.2499,-0.3010
-3.9192,-0.3420,-0.3010
-3.8384,-0.3654,-0.3010
-3.7576,-0.2766,-0.3010
-3.6768,-0.3147,-0.3010
-3.5960,-0.2629,-0.3010
-3.5152,-0.3030,-0.3010
-3.4343,-0.3611,-0.3010
-3.3535,-0.3478,-0.3010
-3.2727,-0.3421,-0.3010
-3.1919,-0.3341,-0.3010
-3.1111,-0.2366,-0.3010
-3.0303,-0.3262,-0.3010
-2.9495,-0.2871,-0.3010
-2.8687,-0.3124,-0.3010
-2.7879,-0.2007,-0.3010
-2.7071,-0.3098,-0.3010
-2.6263,-0.3152,-0.3011
-2.5455,-0.3222,-0.3011
-2.4646,-0.2538,-0.3011
-2.3838,-0.2353,-0.3011
-2.3030,-0.3296,-0.3011
-2.2222,-0.3714,-0.3012
-2.1414,-0.3114,-0.3013
-2.0606,-0.3166,-0.3014
-1.9798,-0.2989,-0.3015
-1.8990,-0.3107,-0.3017
-1.8182,-0.3180,-0.3020
-1.7374,-0.2691,-0.3025
-1.6566,-0.2644,-0.3031
-1.5758,-0.3628,-0.3040
-1.4949,-0.4135,-0.3054
-1.4141,-0.2275,-0.3073
-1.3333,-0.3816,-0.3102
-1.2525,-0.3119,-0.3142
-1.1717,-0.2912,-0.3200
-1.0909,-0.3003,-0.3284
-1.0101,-0.3631,-0.3401
-0.9293,-0.3703,-0.3567
-0.8485,-0.3765,-0.3796
-0.7677,-0.3692,-0.4108
-0.6869,-0.5523,-0.4525
-0.6061,-0.5045,-0.5067
-0.5253,-0.6221,-0.5749
-0.4444,-0.6523,-0.6580
-0.3636,-0.7366,-0.7558
-0.2828,-0.8718,-0.8672
-0.2020,-1.0152,-0.9906
-0.1212,-1.0980,-1.1237
-0.0404,-1.2205,-1.2645
0.0404,-1.4699,-1.4112
0.1212,-1.6285,-1.5622
0.2020,-1.7774,-1.7164
0.2828,-1.8866,-1.8728
0.3636,-2.0376,-2.0308
0.4444,-2.2844,-2.1899
0.5253,-2.3861,-2.3497
0.6061,-2.5781,-2.5101
0.6869,-2.6446,-2.6709
0.7677,-2.8636,-2.8320
0.8485,-2.9966,-2.9932
0.9293,-3.1663,-3.1545
1.0101,-3.3209,-3.3160
1.0909,-3.6039,-3.4774
1.1717,-3.6825,-3.6390
1.2525,-3.7595,-3.8005
1.3333,-3.9689,-3.9621
1.4141,-4.1382,-4.1237
1.4949,-4.2459,-4.2853
1.5758,-4.5044,-4.4469
1.6566,-4.6929,-4.6085
1.7374,-4.8930,-4.7701
1.8182,-4.9865,-4.9317
1.8990,-5.0486,-5.0933
1.9798,-5.2431,-5.2549
2.0606,-5.4440,-5.4165
2.1414,-5.5445,-5.5782
2.2222,-5.6753,-5.7398
2.3030,-5.8580,-5.9014
2.3838,-6.0452,-6.0630
2.4646,-6.1901,-6.2246
2.5455,-6.3410,-6.3862
2.6263,-6.5759,-6.5479
2.7071,-6.7320,-6.7095
2.7879,-6.9617,-6.8711
2.8687,-7.0664,-7.0327
2.9495,-7.1844,-7.1943
3.0303,-7.4059,-7.3559
3.1111,-7.5079,-7.5176
3.1919,-7.6861,-7.6792
3.2727,-7.7966,-7.8408
3.3535,-8.0083,-8.0024
3.4343,-8.1090,-8.1640
3.5152,-8.2989,-8.3256
3.5960,-8.4997,-8.4872
3.6768,-8.6124,-8.6489
3.7576,-8.8023,-8.8105
3.8384,-8.9418,-8.9721
3.9192,-9.1057,-9.1337
4.0000,-9.2389,-9.2953
